id,source,target,airlines
FOC-HGH,FOC,HGH,2
FOC-HRB,FOC,HRB,2
EYW-RSW,EYW,RSW,2
DFW-SLP,DFW,SLP,2
HOG-YYZ,HOG,YYZ,2
FOC-MFM,FOC,MFM,2
DFW-SMF,DFW,SMF,2
FOC-SIN,FOC,SIN,2
IAD-YOW,IAD,YOW,2
IAD-YUL,IAD,YUL,2
IAD-YYZ,IAD,YYZ,2
OPS-CGB,OPS,CGB,2
IAH-YEG,IAH,YEG,2
IAH-YUL,IAH,YUL,2
IAH-YYC,IAH,YYC,2
IAH-YYZ,IAH,YYZ,2
DFW-SPI,DFW,SPI,2
IST-YYZ,IST,YYZ,2
HAN-CAN,HAN,CAN,2
HAN-PEK,HAN,PEK,2
DFW-SPS,DFW,SPS,2
DFW-STL,DFW,STL,2
DFW-TLH,DFW,TLH,2
BOM-BBI,BOM,BBI,2
HFE-HRB,HFE,HRB,2
DFW-TRC,DFW,TRC,2
DFW-TUL,DFW,TUL,2
HGH-AMS,HGH,AMS,2
DFW-TUS,DFW,TUS,2
HGH-FOC,HGH,FOC,2
LAS-YUL,LAS,YUL,2
LAX-YLW,LAX,YLW,2
LAX-YUL,LAX,YUL,2
HRB-FOC,HRB,FOC,2
HRB-HFE,HRB,HFE,2
DFW-TXK,DFW,TXK,2
HRB-ICN,HRB,ICN,2
LGA-YOW,LGA,YOW,2
HRB-YNZ,HRB,YNZ,2
HSN-PEK,HSN,PEK,2
HSN-XMN,HSN,XMN,2
LHR-YEG,LHR,YEG,2
ICN-CGO,ICN,CGO,2
ICN-CGQ,ICN,CGQ,2
LHR-YHZ,LHR,YHZ,2
ICN-HRB,ICN,HRB,2
ICN-MDG,ICN,MDG,2
LHR-YOW,LHR,YOW,2
ICN-SHE,ICN,SHE,2
LHR-YYT,LHR,YYT,2
LIR-YYZ,LIR,YYZ,2
INC-NKG,INC,NKG,2
INC-TYN,INC,TYN,2
ISB-PEK,ISB,PEK,2
DFW-TYR,DFW,TYR,2
JJN-MFM,JJN,MFM,2
MBJ-YUL,MBJ,YUL,2
JJN-PEK,JJN,PEK,2
JUH-XMN,JUH,XMN,2
KCA-URC,KCA,URC,2
KHH-WUH,KHH,WUH,2
DFW-TYS,DFW,TYS,2
KHN-NKG,KHN,NKG,2
MCO-YUL,MCO,YUL,2
MEX-YYZ,MEX,YYZ,2
DFW-VPS,DFW,VPS,2
KIX-CAN,KIX,CAN,2
KIX-SHE,KIX,SHE,2
KMG-BHY,KMG,BHY,2
KMG-BSD,KMG,BSD,2
DFW-XNA,DFW,XNA,2
KMG-LNJ,KMG,LNJ,2
KMG-WNH,KMG,WNH,2
KMG-ZAT,KMG,ZAT,2
DFW-YEG,DFW,YEG,2
KRY-URC,KRY,URC,2
FLL-BIM,FLL,BIM,2
SJW-KWL,SJW,KWL,2
MSY-YYZ,MSY,YYZ,2
MUC-SOF,MUC,SOF,2
MUC-YUL,MUC,YUL,2
KWE-NNG,KWE,NNG,2
KWE-TPE,KWE,TPE,2
KWL-NNG,KWL,NNG,2
KWL-TNA,KWL,TNA,2
LAX-CAN,LAX,CAN,2
LHW-CAN,LHW,CAN,2
MUC-YVR,MUC,YVR,2
MUC-YYZ,MUC,YYZ,2
LNJ-KMG,LNJ,KMG,2
LZO-CSX,LZO,CSX,2
MDG-ICN,MDG,ICN,2
MFM-FOC,MFM,FOC,2
MFM-JJN,MFM,JJN,2
MIG-CSX,MIG,CSX,2
NAP-FRA,NAP,FRA,2
NBO-CAN,NBO,CAN,2
NAS-YYZ,NAS,YYZ,2
NGB-CGQ,NGB,CGQ,2
FLL-ELH,FLL,ELH,2
NRT-YYC,NRT,YYC,2
NGB-SWA,NGB,SWA,2
NRT-YYZ,NRT,YYZ,2
NGB-WUH,NGB,WUH,2
OGG-YVR,OGG,YVR,2
ORD-YEG,ORD,YEG,2
NKG-INC,NKG,INC,2
ORD-YHZ,ORD,YHZ,2
NKG-KHN,NKG,KHN,2
NKG-SWA,NKG,SWA,2
NLT-URC,NLT,URC,2
NNG-BKK,NNG,BKK,2
ORD-YOW,ORD,YOW,2
ORD-YQB,ORD,YQB,2
ORD-YQR,ORD,YQR,2
NNG-KWE,NNG,KWE,2
NNG-KWL,NNG,KWL,2
ORD-YWG,ORD,YWG,2
NNG-TPE,NNG,TPE,2
OSS-URC,OSS,URC,2
ORD-YXU,ORD,YXU,2
PEK-AMS,PEK,AMS,2
PEK-CIH,PEK,CIH,2
FLL-EYW,FLL,EYW,2
PEK-HAN,PEK,HAN,2
PEK-HSN,PEK,HSN,2
PEK-ISB,PEK,ISB,2
PEK-JJN,PEK,JJN,2
PEK-TAS,PEK,TAS,2
PEK-WUS,PEK,WUS,2
PUS-SHE,PUS,SHE,2
PDX-YYC,PDX,YYC,2
PEK-YVR,PEK,YVR,2
PVG-CSX,PVG,CSX,2
DFW-ZCL,DFW,ZCL,2
PIT-YYZ,PIT,YYZ,2
PLS-YYZ,PLS,YYZ,2
POP-YYZ,POP,YYZ,2
PVG-URC,PVG,URC,2
PLU-RAO,PLU,RAO,2
PVG-YNJ,PVG,YNJ,2
DOH-IAD,DOH,IAD,2
REP-CAN,REP,CAN,2
SGN-CAN,SGN,CAN,2
SYX-NGB,SYX,NGB,2
PVG-YYZ,PVG,YYZ,2
DOH-JFK,DOH,JFK,2
PVR-YYC,PVR,YYC,2
SHE-ICN,SHE,ICN,2
SHE-KIX,SHE,KIX,2
SHE-PUS,SHE,PUS,2
RSW-YYZ,RSW,YYZ,2
DOH-ORD,DOH,ORD,2
SIN-FOC,SIN,FOC,2
SFO-YEG,SFO,YEG,2
SFO-YUL,SFO,YUL,2
SJW-URC,SJW,URC,2
SVO-CAN,SVO,CAN,2
SVO-URC,SVO,URC,2
SWA-CSX,SWA,CSX,2
SWA-NGB,SWA,NGB,2
SWA-NKG,SWA,NKG,2
SWA-YIW,SWA,YIW,2
DOH-PHL,DOH,PHL,2
DRO-DFW,DRO,DFW,2
SFO-YYJ,SFO,YYJ,2
SFO-YYZ,SFO,YYZ,2
SJD-YYC,SJD,YYC,2
SZX-CSX,SZX,CSX,2
DRO-PHX,DRO,PHX,2
CFU-CGN,CFU,CGN,2
TAO-DQA,TAO,DQA,2
STL-YYZ,STL,YYZ,2
TAS-PEK,TAS,PEK,2
TAS-URC,TAS,URC,2
TCG-URC,TCG,URC,2
TLV-YYZ,TLV,YYZ,2
TNA-KWL,TNA,KWL,2
TPE-DYG,TPE,DYG,2
TPE-KWE,TPE,KWE,2
TPE-NNG,TPE,NNG,2
TSE-URC,TSE,URC,2
TPA-YYZ,TPA,YYZ,2
TXN-TYN,TXN,TYN,2
CFU-STR,CFU,STR,2
UVF-YYZ,UVF,YYZ,2
DSM-CLT,DSM,CLT,2
TYN-CZX,TYN,CZX,2
VLC-FRA,VLC,FRA,2
TYN-INC,TYN,INC,2
TYN-TXN,TYN,TXN,2
TYN-WUH,TYN,WUH,2
TYN-XIY,TYN,XIY,2
TYN-XMN,TYN,XMN,2
URC-AAT,URC,AAT,2
VNO-CPH,VNO,CPH,2
URC-ALA,URC,ALA,2
VNO-FRA,VNO,FRA,2
URC-CSX,URC,CSX,2
URC-DNH,URC,DNH,2
DSM-DCA,DSM,DCA,2
URC-HGH,URC,HGH,2
DSM-DFW,DSM,DFW,2
URC-KCA,URC,KCA,2
FLL-GGT,FLL,GGT,2
URC-KRY,URC,KRY,2
URC-NLT,URC,NLT,2
URC-OSS,URC,OSS,2
WAW-YYZ,WAW,YYZ,2
URC-PVG,URC,PVG,2
URC-SJW,URC,SJW,2
URC-SVO,URC,SVO,2
URC-TAS,URC,TAS,2
URC-TCG,URC,TCG,2
URC-TSE,URC,TSE,2
YDF-YYZ,YDF,YYZ,2
URC-YIN,URC,YIN,2
WNH-KMG,WNH,KMG,2
WNZ-CGO,WNZ,CGO,2
YEG-DEN,YEG,DEN,2
YEG-EWR,YEG,EWR,2
YEG-IAH,YEG,IAH,2
YEG-LHR,YEG,LHR,2
YEG-ORD,YEG,ORD,2
WUH-KHH,WUH,KHH,2
YEG-SFO,YEG,SFO,2
WUH-NGB,WUH,NGB,2
CGN-CFU,CGN,CFU,2
YEG-YOW,YEG,YOW,2
YEG-YQR,YEG,YQR,2
YEG-YQU,YEG,YQU,2
WUH-TYN,WUH,TYN,2
YEG-YUL,YEG,YUL,2
CGN-CLY,CGN,CLY,2
CGN-FAO,CGN,FAO,2
WUS-PEK,WUS,PEK,2
WXN-XIY,WXN,XIY,2
WXN-XMN,WXN,XMN,2
YEG-YXE,YEG,YXE,2
XIY-DNH,XIY,DNH,2
XIY-ENY,XIY,ENY,2
YEG-YYZ,YEG,YYZ,2
YHZ-BOS,YHZ,BOS,2
YHZ-LHR,YHZ,LHR,2
XIY-TYN,XIY,TYN,2
YHZ-ORD,YHZ,ORD,2
XIY-WXN,XIY,WXN,2
XMN-AMS,XMN,AMS,2
CGN-HER,CGN,HER,2
YHZ-YUL,YHZ,YUL,2
XMN-HSN,XMN,HSN,2
XMN-JUH,XMN,JUH,2
CGN-IBZ,CGN,IBZ,2
SYX-TNA,SYX,TNA,2
YKA-YYC,YKA,YYC,2
YLW-LAX,YLW,LAX,2
YLW-YYC,YLW,YYC,2
YMM-DEN,YMM,DEN,2
XMN-TYN,XMN,TYN,2
XMN-WXN,XMN,WXN,2
XMN-YIH,XMN,YIH,2
XMN-YNZ,XMN,YNZ,2
YIH-CAN,YIH,CAN,2
YIH-XMN,YIH,XMN,2
YIN-URC,YIN,URC,2
YIW-SWA,YIW,SWA,2
YNJ-PVG,YNJ,PVG,2
YNZ-HRB,YNZ,HRB,2
YNZ-XMN,YNZ,XMN,2
ZAT-KMG,ZAT,KMG,2
ZUH-CGO,ZUH,CGO,2
DXB-HGA,DXB,HGA,2
JNB-NLA,JNB,NLA,2
NLA-JNB,NLA,JNB,2
ADL-KUL,ADL,KUL,2
CGN-KLU,CGN,KLU,2
YMM-YYC,YMM,YYC,2
YMM-YYZ,YMM,YYZ,2
YOW-BOS,YOW,BOS,2
YOW-FRA,YOW,FRA,2
KUL-ADL,KUL,ADL,2
YOW-IAD,YOW,IAD,2
YOW-LGA,YOW,LGA,2
YOW-LHR,YOW,LHR,2
YOW-ORD,YOW,ORD,2
YOW-YEG,YOW,YEG,2
BOM-PAT,BOM,PAT,2
KUL-PEK,KUL,PEK,2
KUL-PER,KUL,PER,2
KUL-SYD,KUL,SYD,2
YOW-YQM,YOW,YQM,2
PEK-KUL,PEK,KUL,2
PER-KUL,PER,KUL,2
SYD-KUL,SYD,KUL,2
CEI-DMK,CEI,DMK,2
CNX-DMK,CNX,DMK,2
DMK-CEI,DMK,CEI,2
DMK-CNX,DMK,CNX,2
DMK-HDY,DMK,HDY,2
YOW-YWG,YOW,YWG,2
DMK-KBV,DMK,KBV,2
DMK-KOP,DMK,KOP,2
DMK-NST,DMK,NST,2
DMK-PHS,DMK,PHS,2
DMK-RGN,DMK,RGN,2
DMK-TST,DMK,TST,2
DMK-UBP,DMK,UBP,2
DMK-URT,DMK,URT,2
DMK-UTH,DMK,UTH,2
HDY-DMK,HDY,DMK,2
YOW-YYC,YOW,YYC,2
KBV-DMK,KBV,DMK,2
KOP-DMK,KOP,DMK,2
NST-DMK,NST,DMK,2
PHS-DMK,PHS,DMK,2
RGN-DMK,RGN,DMK,2
TST-DMK,TST,DMK,2
UBP-DMK,UBP,DMK,2
URT-DMK,URT,DMK,2
UTH-DMK,UTH,DMK,2
YOW-YYT,YOW,YYT,2
ACE-FRA,ACE,FRA,2
BOM-SXR,BOM,SXR,2
ACE-HAJ,ACE,HAJ,2
YPR-YVR,YPR,YVR,2
ACE-STR,ACE,STR,2
YQB-ORD,YQB,ORD,2
YQB-YYZ,YQB,YYZ,2
AYT-SXF,AYT,SXF,2
BGI-MAN,BGI,MAN,2
FLL-GHB,FLL,GHB,2
YQM-YOW,YQM,YOW,2
DJE-FRA,DJE,FRA,2
DLM-DUS,DLM,DUS,2
DLM-FRA,DLM,FRA,2
DLM-HAJ,DLM,HAJ,2
DLM-MUC,DLM,MUC,2
DLM-STR,DLM,STR,2
DUS-DLM,DUS,DLM,2
DUS-XRY,DUS,XRY,2
FNC-FRA,FNC,FRA,2
FNC-STR,FNC,STR,2
FRA-ACE,FRA,ACE,2
YQM-YYZ,YQM,YYZ,2
YQR-DEN,YQR,DEN,2
FRA-DJE,FRA,DJE,2
FRA-DLM,FRA,DLM,2
FRA-FNC,FRA,FNC,2
FRA-FUE,FRA,FUE,2
FRA-KGS,FRA,KGS,2
FRA-LPA,FRA,LPA,2
FRA-RHO,FRA,RHO,2
YQR-ORD,YQR,ORD,2
YQR-YEG,YQR,YEG,2
FRA-TFS,FRA,TFS,2
FRA-XRY,FRA,XRY,2
FUE-FRA,FUE,FRA,2
FUE-HAJ,FUE,HAJ,2
YQR-YVR,YQR,YVR,2
FUE-STR,FUE,STR,2
YQR-YWG,YQR,YWG,2
GLA-CUN,GLA,CUN,2
YQR-YYC,YQR,YYC,2
HAJ-ACE,HAJ,ACE,2
YQR-YYZ,YQR,YYZ,2
HAJ-DLM,HAJ,DLM,2
HAJ-FUE,HAJ,FUE,2
HAJ-KGS,HAJ,KGS,2
HAJ-RHO,HAJ,RHO,2
HER-SXF,HER,SXF,2
DUB-CLT,DUB,CLT,2
KGS-FRA,KGS,FRA,2
KGS-HAJ,KGS,HAJ,2
KGS-STR,KGS,STR,2
YQT-YYZ,YQT,YYZ,2
LEJ-RHO,LEJ,RHO,2
LPA-FRA,LPA,FRA,2
LPA-STR,LPA,STR,2
LPA-SXF,LPA,SXF,2
YQU-YEG,YQU,YEG,2
YQU-YYC,YQU,YYC,2
YTZ-YUL,YTZ,YUL,2
YUL-BDL,YUL,BDL,2
YUL-BOS,YUL,BOS,2
CCU-AMD,CCU,AMD,2
SJW-DLC,SJW,DLC,2
SJW-HET,SJW,HET,2
DUB-PHL,DUB,PHL,2
YUL-DEN,YUL,DEN,2
YUL-EWR,YUL,EWR,2
MUC-DLM,MUC,DLM,2
MUC-XRY,MUC,XRY,2
CCU-BKK,CCU,BKK,2
PMI-SXF,PMI,SXF,2
RHO-FRA,RHO,FRA,2
RHO-HAJ,RHO,HAJ,2
RHO-LEJ,RHO,LEJ,2
RHO-STR,RHO,STR,2
YUL-FRA,YUL,FRA,2
DUS-JFK,DUS,JFK,2
STR-ACE,STR,ACE,2
STR-DLM,STR,DLM,2
STR-FNC,STR,FNC,2
STR-FUE,STR,FUE,2
STR-KGS,STR,KGS,2
STR-LPA,STR,LPA,2
STR-RHO,STR,RHO,2
STR-TFS,STR,TFS,2
STR-XRY,STR,XRY,2
SXF-AYT,SXF,AYT,2
SXF-HER,SXF,HER,2
SXF-LPA,SXF,LPA,2
SXF-PMI,SXF,PMI,2
DUS-LAX,DUS,LAX,2
TFS-FRA,TFS,FRA,2
TFS-STR,TFS,STR,2
YUL-IAD,YUL,IAD,2
XRY-DUS,XRY,DUS,2
XRY-FRA,XRY,FRA,2
XRY-HAM,XRY,HAM,2
XRY-MUC,XRY,MUC,2
XRY-STR,XRY,STR,2
ZTH-MAN,ZTH,MAN,2
KLO-SIN,KLO,SIN,2
SIN-KLO,SIN,KLO,2
YUL-IAH,YUL,IAH,2
YUL-LAS,YUL,LAS,2
YUL-LAX,YUL,LAX,2
YUL-MBJ,YUL,MBJ,2
LBV-LOS,LBV,LOS,2
AMS-ATL,AMS,ATL,2
AMS-BOM,AMS,BOM,2
AMS-BOS,AMS,BOS,2
AMS-DFW,AMS,DFW,2
AMS-DTW,AMS,DTW,2
YUL-MCO,YUL,MCO,2
YUL-MUC,YUL,MUC,2
PMW-AUX,PMW,AUX,2
AMS-JFK,AMS,JFK,2
AMS-LAX,AMS,LAX,2
AMS-MSP,AMS,MSP,2
YUL-SFO,YUL,SFO,2
AMS-PDX,AMS,PDX,2
AMS-SEA,AMS,SEA,2
AMS-SFO,AMS,SFO,2
AMS-YUL,AMS,YUL,2
AMS-YVR,AMS,YVR,2
DUS-MIA,DUS,MIA,2
YUL-VRA,YUL,VRA,2
ATL-AMS,ATL,AMS,2
YUL-YEG,YUL,YEG,2
ATL-GIG,ATL,GIG,2
ATL-ICN,ATL,ICN,2
YUL-YHZ,YUL,YHZ,2
YUL-YTZ,YUL,YTZ,2
ATL-SCL,ATL,SCL,2
YUL-YVO,YUL,YVO,2
ATL-STT,ATL,STT,2
YUL-YVR,YUL,YVR,2
AVP-ATL,AVP,ATL,2
YUL-YWG,YUL,YWG,2
BJX-LAX,BJX,LAX,2
BNA-DTW,BNA,DTW,2
YUL-YYC,YUL,YYC,2
BOM-AMS,BOM,AMS,2
BOS-AMS,BOS,AMS,2
BOS-MSP,BOS,MSP,2
BOS-MYR,BOS,MYR,2
PMW-GYN,PMW,GYN,2
BTV-ATL,BTV,ATL,2
YUL-YZV,YUL,YZV,2
BWI-MSP,BWI,MSP,2
YUL-ZRH,YUL,ZRH,2
YVO-YUL,YVO,YUL,2
CLE-LGA,CLE,LGA,2
CLE-MSP,CLE,MSP,2
CMH-MCO,CMH,MCO,2
CMH-RSW,CMH,RSW,2
CMH-TPA,CMH,TPA,2
COS-ATL,COS,ATL,2
YVR-AKL,YVR,AKL,2
CVG-EWR,CVG,EWR,2
CVG-IAH,CVG,IAH,2
YVR-DEN,YVR,DEN,2
DUS-RSW,DUS,RSW,2
CGN-RHO,CGN,RHO,2
YVR-HKG,YVR,HKG,2
YVR-HND,YVR,HND,2
EBB-LHR,EBB,LHR,2
DFW-AMS,DFW,AMS,2
DTW-AMS,DTW,AMS,2
DTW-BNA,DTW,BNA,2
CCU-DIB,CCU,DIB,2
YVR-MUC,YVR,MUC,2
DTW-EWR,DTW,EWR,2
DTW-FLL,DTW,FLL,2
DTW-GRU,DTW,GRU,2
DTW-IAD,DTW,IAD,2
YVR-OGG,YVR,OGG,2
YVR-PEK,YVR,PEK,2
ELH-MIA,ELH,MIA,2
DTW-MCO,DTW,MCO,2
ELM-PHL,ELM,PHL,2
DTW-MYR,DTW,MYR,2
DTW-RSW,DTW,RSW,2
DTW-STL,DTW,STL,2
DTW-TPA,DTW,TPA,2
ELP-DFW,ELP,DFW,2
EWR-CVG,EWR,CVG,2
EWR-DTW,EWR,DTW,2
EWR-MSP,EWR,MSP,2
FLL-DTW,FLL,DTW,2
FUK-HNL,FUK,HNL,2
GIG-ATL,GIG,ATL,2
GIG-SDQ,GIG,SDQ,2
GRR-MCO,GRR,MCO,2
GRU-DTW,GRU,DTW,2
GRU-SDQ,GRU,SDQ,2
FLL-TCB,FLL,TCB,2
YVR-YPR,YVR,YPR,2
YVR-YQR,YVR,YQR,2
YVR-YUL,YVR,YUL,2
HNL-ATL,HNL,ATL,2
HNL-FUK,HNL,FUK,2
YVR-YWG,YVR,YWG,2
YVR-YXE,YVR,YXE,2
YVR-YXJ,YVR,YXJ,2
IAD-DTW,IAD,DTW,2
IAD-ICN,IAD,ICN,2
IAD-MSP,IAD,MSP,2
IAD-SVO,IAD,SVO,2
YVR-YXS,YVR,YXS,2
IAH-CVG,IAH,CVG,2
ELP-ORD,ELP,ORD,2
IAH-LGA,IAH,LGA,2
IAH-MEM,IAH,MEM,2
CGN-SZG,CGN,SZG,2
IAH-SLC,IAH,SLC,2
ICN-ATL,ICN,ATL,2
YVR-YYD,YVR,YYD,2
ICN-IAD,ICN,IAD,2
ERI-PHL,ERI,PHL,2
ICN-LAS,ICN,LAS,2
YWG-DEN,YWG,DEN,2
YWG-ORD,YWG,ORD,2
CCU-IMF,CCU,IMF,2
YWG-YOW,YWG,YOW,2
YWG-YQR,YWG,YQR,2
IND-RSW,IND,RSW,2
YWG-YQT,YWG,YQT,2
JFK-AMS,JFK,AMS,2
RAO-BSB,RAO,BSB,2
JFK-MSP,JFK,MSP,2
JFK-PVG,JFK,PVG,2
JFK-SVO,JFK,SVO,2
JFK-TLV,JFK,TLV,2
YWG-YVR,YWG,YVR,2
LAN-MSP,LAN,MSP,2
YWG-YXE,YWG,YXE,2
LAS-ICN,LAS,ICN,2
LAS-MCO,LAS,MCO,2
YWG-YYC,YWG,YYC,2
YWG-YYZ,YWG,YYZ,2
YXE-DEN,YXE,DEN,2
LAX-AMS,LAX,AMS,2
YXE-YEG,YXE,YEG,2
LAX-DTW,LAX,DTW,2
YXE-YVR,YXE,YVR,2
YXE-YWG,YXE,YWG,2
LAX-MCI,LAX,MCI,2
YXE-YYC,YXE,YYC,2
LAX-SVO,LAX,SVO,2
LGA-CLE,LGA,CLE,2
YXE-YYZ,YXE,YYZ,2
LGA-IAH,LGA,IAH,2
LGA-MKE,LGA,MKE,2
LGA-MYR,LGA,MYR,2
LGA-YHZ,LGA,YHZ,2
YXJ-YVR,YXJ,YVR,2
YXS-YVR,YXS,YVR,2
EVV-DFW,EVV,DFW,2
YXU-ORD,YXU,ORD,2
YYC-CUN,YYC,CUN,2
MCO-CMH,MCO,CMH,2
MCO-DTW,MCO,DTW,2
MCO-GRR,MCO,GRR,2
YYC-DEN,YYC,DEN,2
MCO-LAS,MCO,LAS,2
MCO-MCI,MCO,MCI,2
EVV-ORD,EVV,ORD,2
YYC-IAH,YYC,IAH,2
YYC-NRT,YYC,NRT,2
YYC-PDX,YYC,PDX,2
YYC-PVR,YYC,PVR,2
EWN-CLT,EWN,CLT,2
YYC-SJD,YYC,SJD,2
YYC-YKA,YYC,YKA,2
YYC-YLW,YYC,YLW,2
YYC-YMM,YYC,YMM,2
YYC-YOW,YYC,YOW,2
MEM-IAH,MEM,IAH,2
MEM-LAS,MEM,LAS,2
YYC-YQR,YYC,YQR,2
MHT-ATL,MHT,ATL,2
MIA-SVO,MIA,SVO,2
MKE-LGA,MKE,LGA,2
YYC-YQU,YYC,YQU,2
YYC-YUL,YYC,YUL,2
MSP-AMS,MSP,AMS,2
MSP-BOS,MSP,BOS,2
MSP-BWI,MSP,BWI,2
MSP-CLE,MSP,CLE,2
GEV-ARN,GEV,ARN,2
MSP-EWR,MSP,EWR,2
MSP-IAD,MSP,IAD,2
YYC-YWG,YYC,YWG,2
MSP-JFK,MSP,JFK,2
MSP-LAN,MSP,LAN,2
YYC-YXE,YYC,YXE,2
YYC-YYJ,YYC,YYJ,2
CGN-ZRH,CGN,ZRH,2
YYD-YVR,YYD,YVR,2
YYG-YYZ,YYG,YYZ,2
MSP-PSP,MSP,PSP,2
MSP-RSW,MSP,RSW,2
YYJ-SFO,YYJ,SFO,2
MSP-YUL,MSP,YUL,2
MYR-BOS,MYR,BOS,2
MYR-DTW,MYR,DTW,2
MYR-LGA,MYR,LGA,2
YYJ-YYC,YYJ,YYC,2
YYJ-YYZ,YYJ,YYZ,2
NRT-ROR,NRT,ROR,2
YYT-LHR,YYT,LHR,2
CLY-CGN,CLY,CGN,2
OAK-SLC,OAK,SLC,2
YYT-YOW,YYT,YOW,2
YYT-YYZ,YYT,YYZ,2
YYZ-ANU,YYZ,ANU,2
PDX-AMS,PDX,AMS,2
CCU-NAG,CCU,NAG,2
PIT-PUJ,PIT,PUJ,2
PSP-MSP,PSP,MSP,2
YYZ-AUA,YYZ,AUA,2
PUJ-PIT,PUJ,PIT,2
PVG-JFK,PVG,JFK,2
PVG-SEA,PVG,SEA,2
YYZ-AUH,YYZ,AUH,2
RDU-LAS,RDU,LAS,2
YYZ-AZS,YYZ,AZS,2
YYZ-BCN,YYZ,BCN,2
YYZ-BDA,YYZ,BDA,2
RSW-CMH,RSW,CMH,2
RSW-DTW,RSW,DTW,2
RSW-IND,RSW,IND,2
RSW-MSP,RSW,MSP,2
YYZ-BDL,YYZ,BDL,2
SCL-ATL,SCL,ATL,2
YYZ-BGI,YYZ,BGI,2
SDQ-GIG,SDQ,GIG,2
SDQ-GRU,SDQ,GRU,2
SEA-AMS,SEA,AMS,2
YYZ-BOG,YYZ,BOG,2
YYZ-BOS,YYZ,BOS,2
SEA-PVG,SEA,PVG,2
SFO-AMS,SFO,AMS,2
YYZ-CCC,YYZ,CCC,2
SFO-SLC,SFO,SLC,2
SJC-ATL,SJC,ATL,2
GGT-FLL,GGT,FLL,2
YYZ-CLE,YYZ,CLE,2
SLC-IAH,SLC,IAH,2
YYZ-CMH,YYZ,CMH,2
CTA-HAM,CTA,HAM,2
SLC-SFO,SLC,SFO,2
SLC-TUS,SLC,TUS,2
SNA-YVR,SNA,YVR,2
GHB-FLL,GHB,FLL,2
EWR-PHL,EWR,PHL,2
SVO-IAD,SVO,IAD,2
SVO-JFK,SVO,JFK,2
SVO-LAX,SVO,LAX,2
SVO-MIA,SVO,MIA,2
TLV-JFK,TLV,JFK,2
YYZ-DEN,YYZ,DEN,2
TPA-DTW,TPA,DTW,2
GNV-MCO,GNV,MCO,2
GNV-TPA,GNV,TPA,2
YHZ-LGA,YHZ,LGA,2
YUL-AMS,YUL,AMS,2
YUL-MSP,YUL,MSP,2
YVR-AMS,YVR,AMS,2
YVR-SNA,YVR,SNA,2
YYZ-EWR,YYZ,EWR,2
EYW-MIA,EYW,MIA,2
FAR-DFW,FAR,DFW,2
YYZ-FRA,YYZ,FRA,2
COO-DKR,COO,DKR,2
YYZ-GCM,YYZ,GCM,2
YYZ-GND,YYZ,GND,2
DKR-COO,DKR,COO,2
DKR-NKC,DKR,NKC,2
DKR-RAI,DKR,RAI,2
YYZ-GRU,YYZ,GRU,2
YYZ-HKG,YYZ,HKG,2
RAI-DKR,RAI,DKR,2
CAB-LAD,CAB,LAD,2
DXB-LAD,DXB,LAD,2
JNB-LAD,JNB,LAD,2
LAD-DXB,LAD,DXB,2
LAD-JNB,LAD,JNB,2
LAD-LIS,LAD,LIS,2
LAD-SZA,LAD,SZA,2
LAD-WDH,LAD,WDH,2
LIS-LAD,LIS,LAD,2
SZA-LAD,SZA,LAD,2
WDH-LAD,WDH,LAD,2
AAL-CPH,AAL,CPH,2
AES-OSL,AES,OSL,2
AGP-ARN,AGP,ARN,2
YYZ-HOG,YYZ,HOG,2
AGP-GOT,AGP,GOT,2
AGP-OSL,AGP,OSL,2
AGP-RYG,AGP,RYG,2
AGP-TRF,AGP,TRF,2
ALC-ARN,ALC,ARN,2
ALC-BGO,ALC,BGO,2
ALC-BLL,ALC,BLL,2
YYZ-IAD,YYZ,IAD,2
ALC-OSL,ALC,OSL,2
ALC-RYG,ALC,RYG,2
ALC-SVG,ALC,SVG,2
ALC-TRD,ALC,TRD,2
ALC-TRF,ALC,TRF,2
ALF-OSL,ALF,OSL,2
YYZ-IAH,YYZ,IAH,2
ARN-AGP,ARN,AGP,2
ARN-ALC,ARN,ALC,2
ARN-ATH,ARN,ATH,2
YYZ-IST,YYZ,IST,2
COK-DEL,COK,DEL,2
ARN-BGO,ARN,BGO,2
YYZ-LIR,YYZ,LIR,2
FAT-DFW,FAT,DFW,2
ARN-DBV,ARN,DBV,2
ARN-EDI,ARN,EDI,2
ARN-FCO,ARN,FCO,2
ARN-KRN,ARN,KRN,2
ARN-LLA,ARN,LLA,2
YYZ-MEX,YYZ,MEX,2
ARN-MMX,ARN,MMX,2
DBV-TXL,DBV,TXL,2
ARN-NCE,ARN,NCE,2
YYZ-MSY,YYZ,MSY,2
ARN-PMI,ARN,PMI,2
YYZ-MUC,YYZ,MUC,2
ARN-SPU,ARN,SPU,2
ARN-UME,ARN,UME,2
ARN-VNO,ARN,VNO,2
ATH-ARN,ATH,ARN,2
ATH-CPH,ATH,CPH,2
YYZ-NAS,YYZ,NAS,2
YYZ-NRT,YYZ,NRT,2
FAT-PHX,FAT,PHX,2
YYZ-PIT,YYZ,PIT,2
YYZ-PLS,YYZ,PLS,2
BCN-SXF,BCN,SXF,2
YYZ-POP,YYZ,POP,2
FAY-CLT,FAY,CLT,2
BGO-ALC,BGO,ALC,2
BGO-ARN,BGO,ARN,2
YYZ-PVG,YYZ,PVG,2
